block,model,config_id,config_global_id,rmse,n_oos,train_end,oos_start,oos_end
block2,elastic_net,1,52,2.0665229127786926,20,200,201,220
block2,elastic_net,2,59,2.133437377281159,20,200,201,220
block2,elastic_net,3,66,2.2158895873372,20,200,201,220
block2,elastic_net,4,70,2.44835277359556,20,200,201,220
block2,elastic_net,5,71,2.4483039381995337,20,200,201,220
block2,elastic_net,6,72,2.447938021973548,20,200,201,220
block2,elastic_net,7,73,2.45104175424533,20,200,201,220
block2,elastic_net,8,77,2.4483379853488585,20,200,201,220
block2,elastic_net,9,78,2.4481513969033335,20,200,201,220
block2,elastic_net,10,79,2.44652836552791,20,200,201,220
block2,elastic_net,11,80,2.4568635240755077,20,200,201,220
block2,elastic_net,12,84,2.4483225739328427,20,200,201,220
block2,elastic_net,13,85,2.4480035517068828,20,200,201,220
block2,elastic_net,14,86,2.445158994523698,20,200,201,220
block2,elastic_net,15,87,2.467422202778854,20,200,201,220
block2,elastic_net,16,91,2.4483058082624383,20,200,201,220
block2,elastic_net,17,92,2.447852450901497,20,200,201,220
block2,elastic_net,18,93,2.4438415453974756,20,200,201,220
block2,elastic_net,19,98,2.448290510035811,20,200,201,220
block2,elastic_net,20,99,2.4477011719206576,20,200,201,220
block2,elastic_net,21,100,2.442577178221132,20,200,201,220
block2,elastic_net,22,105,2.633231344974639,20,200,201,220
block2,elastic_net,23,106,2.632149215226003,20,200,201,220
block2,elastic_net,24,107,2.622639047465502,20,200,201,220
block2,elastic_net,25,108,2.5874766333862165,20,200,201,220
block2,elastic_net,26,109,2.605312578912232,20,200,201,220
block2,elastic_net,27,112,2.6331676890188946,20,200,201,220
block2,elastic_net,28,113,2.6315119888877194,20,200,201,220
block2,elastic_net,29,114,2.6164792921018196,20,200,201,220
block2,elastic_net,30,115,2.5894913830048467,20,200,201,220
block2,elastic_net,31,119,2.633104697959195,20,200,201,220
block2,elastic_net,32,120,2.6308913491741888,20,200,201,220
block2,elastic_net,33,121,2.6103128994789078,20,200,201,220
block2,elastic_net,34,122,2.5938027346552714,20,200,201,220
